1093,XJXM,END_RIDE,-45.02353864035668,-7.707378623332346,4204
1107,1XD9,END_RIDE,57.22063432783375,7.733003037721261,8951
1113,1H8O,START_RIDE,8.823602193884184,24.58687092544605,8951
1143,IEPH,END_RIDE,87.35027474631204,-38.991946218765335,3887
1146,U0KB,START_RIDE,12.342262816123693,93.62779463024066,4204
1158,OPN1,START_RIDE,20.937914348641257,-10.473151904866455,3887
1167,OPN1,END_RIDE,20.937914348641257,-10.473151904866455,3887
1219,N0Z2,DROP,19.752546380644432,-43.18767455585637,NULL
1242,5HQH,START_RIDE,-85.1704131159478,-78.87269099549874,9026
1251,UDDI,START_RIDE,52.89033125143405,-93.5492465038428,3887
1268,1XD9,START_RIDE,57.22063432783375,7.733003037721261,3703
1363,UDDI,END_RIDE,-39.10483888471865,58.10075902206643,3887
1383,LQBF,START_RIDE,-50.50579634246066,-54.53980771216895,3887
1470,SPOQ,DROP,-98.53486087025315,-40.71547248351699,NULL
1482,1XD9,END_RIDE,-56.74549597648966,-27.07223722098348,3703
1571,U0KB,END_RIDE,53.57406807791884,26.591426027191176,4204
1573,5LYM,DROP,-41.57598106396272,88.37800981209227,NULL
1579,G2I0,START_RIDE,-98.69768606683415,-81.78611373593449,3703
1644,LQBF,END_RIDE,67.59824199508284,95.5482802163591,3887
1666,5LYM,START_RIDE,-41.57598106396272,88.37800981209227,3887
1673,6XZQ,DROP,-41.97244344060873,29.797564619968313,NULL
1678,5MZ2,DROP,-22.952477912350687,-13.577845476199585,NULL
1707,CH7W,START_RIDE,-93.39529016068002,15.525735677208502,4204
1838,5HQH,END_RIDE,71.82494225792888,-14.749147945979331,9026
1839,G2I0,END_RIDE,9.237581991883516,-97.50382760316695,3703
1865,UKQQ,DROP,-51.64483614852997,-9.102443909683643,NULL
1876,IEPH,START_RIDE,87.35027474631204,-38.991946218765335,9026
1880,IEPH,END_RIDE,87.35027474631204,-38.991946218765335,9026
1884,GADP,DROP,-82.00013487650743,-92.31540907529887,NULL
1932,1H8O,END_RIDE,-84.31218446349695,-23.58744521826108,8951
1979,N0Z2,START_RIDE,19.752546380644432,-43.18767455585637,3703
2005,2SN2,DROP,45.239153856781314,0.5700417791216523,NULL
2009,I5D1,DROP,-74.02942965372696,-33.9385836985434,NULL
2016,I5D1,START_RIDE,-74.02942965372696,-33.9385836985434,9026
2045,Q0F6,DROP,49.117336101123925,88.75071298983963,NULL
2053,5HQH,START_RIDE,71.82494225792888,-14.749147945979331,8951
2073,5LYM,END_RIDE,12.457702760081574,34.63046193155111,3887
2087,F7V2,DROP,-94.12852830110951,61.64649245245647,NULL
2127,UDDI,START_RIDE,-39.10483888471865,58.10075902206643,3887
2200,JUVS,DROP,63.29937696723056,32.63761480191971,NULL
2244,CH7W,END_RIDE,-67.08731228792226,-50.72868868271545,4204
2314,N0Z2,END_RIDE,-93.26737424669534,72.21964878564592,3703
2320,1XD9,START_RIDE,-56.74549597648966,-27.07223722098348,4204
2334,1XD9,END_RIDE,-56.74549597648966,-27.07223722098348,4204
2369,SPOQ,START_RIDE,-98.53486087025315,-40.71547248351699,4204
2374,I5D1,END_RIDE,-85.71420035214356,53.68646331054464,9026
2390,SPOQ,END_RIDE,-98.53486087025315,-40.71547248351699,4204
2394,UKQQ,START_RIDE,-51.64483614852997,-9.102443909683643,3703
2398,U0KB,START_RIDE,53.57406807791884,26.591426027191176,4204
2407,5HQH,END_RIDE,10.633304974817719,-68.84323499816725,8951
2440,6XZQ,START_RIDE,-41.97244344060873,29.797564619968313,8951
2499,6XZQ,END_RIDE,38.59310419722138,20.287971387496,8951
2537,UDDI,END_RIDE,26.89270501810948,25.957351592562077,3887
2543,UKQQ,END_RIDE,-41.41348399044582,-80.68242264166234,3703
2560,U0KB,END_RIDE,91.73484058942037,-88.64667348269406,4204
2680,OPN1,START_RIDE,20.937914348641257,-10.473151904866455,3703
2688,1XD9,START_RIDE,-56.74549597648966,-27.07223722098348,4204
2689,XJXM,START_RIDE,-45.02353864035668,-7.707378623332346,9026
2721,1H8O,START_RIDE,-84.31218446349695,-23.58744521826108,3887
2745,IEPH,START_RIDE,87.35027474631204,-38.991946218765335,8951
2778,XJXM,END_RIDE,-2.840113073516818,6.695250445753388,9026
2801,UKQQ,START_RIDE,-41.41348399044582,-80.68242264166234,9026
2822,IEPH,END_RIDE,82.2841431456776,-15.561294693834384,8951
2824,1XD9,END_RIDE,32.048451022510534,38.317358716316335,4204
2889,UKQQ,END_RIDE,-4.530736140992914,6.573111759103085,9026
2901,1H8O,END_RIDE,-82.95961332129174,-48.52255657729234,3887
2910,JUVS,START_RIDE,63.29937696723056,32.63761480191971,3887
2921,OPN1,END_RIDE,-85.50168482976126,-96.14643317266723,3703
2956,JUVS,END_RIDE,2.0438884406683826,-7.297753555913175,3887
2962,5HQH,START_RIDE,10.633304974817719,-68.84323499816725,3887
2973,1H8O,START_RIDE,-82.95961332129174,-48.52255657729234,9026
2992,N0Z2,START_RIDE,-93.26737424669534,72.21964878564592,8951
3052,N0Z2,END_RIDE,-86.44857679537256,96.0320880537086,8951
3057,1H8O,END_RIDE,-25.681085594000038,-26.417929817833226,9026
3083,XJXM,START_RIDE,-2.840113073516818,6.695250445753388,8951
3107,XJXM,END_RIDE,-2.840113073516818,6.695250445753388,8951
3109,5HQH,END_RIDE,-37.14620126666686,87.35537219824309,3887
3205,G2I0,START_RIDE,9.237581991883516,-97.50382760316695,9026
3244,G2I0,END_RIDE,-48.68275602904446,-78.65004556453133,9026
3309,F7V2,START_RIDE,-94.12852830110951,61.64649245245647,9026
3319,IEPH,START_RIDE,82.2841431456776,-15.561294693834384,8951
3369,IEPH,END_RIDE,59.289025641438286,95.78584942657474,8951
3402,F7V2,END_RIDE,-11.88019224833181,-9.446968865403193,9026
3422,Q0F6,START_RIDE,49.117336101123925,88.75071298983963,3887
3554,G2I0,START_RIDE,-48.68275602904446,-78.65004556453133,8951
3594,G2I0,END_RIDE,-38.6362514294498,87.23776254807197,8951
3620,OPN1,START_RIDE,-85.50168482976126,-96.14643317266723,9026
3687,2SN2,START_RIDE,45.239153856781314,0.5700417791216523,4204
3689,I5D1,START_RIDE,-85.71420035214356,53.68646331054464,8951
3703,2SN2,END_RIDE,45.239153856781314,0.5700417791216523,4204
3745,OPN1,END_RIDE,-24.059340808164805,-14.062945026347023,9026
3778,XJXM,START_RIDE,-2.840113073516818,6.695250445753388,3703
3793,I5D1,END_RIDE,-13.342356046974274,-33.85945422890077,8951
3831,SPOQ,START_RIDE,-98.53486087025315,-40.71547248351699,4204
3870,Q0F6,END_RIDE,-53.402882930219,94.25865326632177,3887
3884,SPOQ,END_RIDE,12.037415276982074,-65.33670345604742,4204
3919,CH7W,START_RIDE,-67.08731228792226,-50.72868868271545,4204
3937,XJXM,END_RIDE,94.4972249022095,-86.5974757933007,3703
3950,CH7W,END_RIDE,-9.51291690388365,92.0540384492109,4204
3974,UDDI,START_RIDE,26.89270501810948,25.957351592562077,3703
4020,UDDI,END_RIDE,-18.797269331197143,50.90619474673713,3703
4028,GADP,START_RIDE,-82.00013487650743,-92.31540907529887,4204
4043,6XZQ,START_RIDE,38.59310419722138,20.287971387496,8951
4083,OPN1,START_RIDE,-24.059340808164805,-14.062945026347023,9026
4103,OPN1,END_RIDE,-24.059340808164805,-14.062945026347023,9026
4144,2SN2,START_RIDE,45.239153856781314,0.5700417791216523,3703
4149,5MZ2,START_RIDE,-22.952477912350687,-13.577845476199585,9026
4179,6XZQ,END_RIDE,-65.24903747426791,2.1381586876251077,8951
4195,1H8O,START_RIDE,-25.681085594000038,-26.417929817833226,8951
4201,GADP,END_RIDE,35.337030824799484,52.81114648758424,4204
4260,2SN2,END_RIDE,51.77490291828886,-68.40269892595674,3703
4280,UKQQ,START_RIDE,-4.530736140992914,6.573111759103085,3703
4368,G2I0,START_RIDE,-38.6362514294498,87.23776254807197,3887
4413,N0Z2,START_RIDE,-86.44857679537256,96.0320880537086,4204
4520,1H8O,END_RIDE,23.727190509841805,-69.58600400272917,8951
4547,1XD9,START_RIDE,32.048451022510534,38.317358716316335,8951
4591,5MZ2,END_RIDE,-59.274823721790156,-44.61729133222829,9026
4605,LQBF,START_RIDE,67.59824199508284,95.5482802163591,9026
4607,UKQQ,END_RIDE,65.85522831656897,-74.38052109859291,3703
4610,LQBF,END_RIDE,67.59824199508284,95.5482802163591,9026
4630,XJXM,START_RIDE,94.4972249022095,-86.5974757933007,9026
4640,2SN2,START_RIDE,51.77490291828886,-68.40269892595674,3703
4756,1XD9,END_RIDE,55.83757828360331,-52.53660461967928,8951
4798,U0KB,START_RIDE,91.73484058942037,-88.64667348269406,8951
4832,XJXM,END_RIDE,-78.81011697942162,59.135603217790646,9026
4844,I5D1,START_RIDE,-13.342356046974274,-33.85945422890077,9026
4946,G2I0,END_RIDE,6.301601818927622,-30.462090274371917,3887
4989,1XD9,START_RIDE,55.83757828360331,-52.53660461967928,3887
4993,I5D1,END_RIDE,34.38412601882612,-45.70746379782567,9026
5008,1XD9,END_RIDE,55.83757828360331,-52.53660461967928,3887
5011,UGR2,START_RIDE,7.808262939307852,19.076664555048822,3887
5038,2SN2,END_RIDE,95.10676606544146,-95.52884245096274,3703
5042,UGR2,END_RIDE,48.132089605113265,90.87442702337174,3887
5050,IEPH,START_RIDE,59.289025641438286,95.78584942657474,3887
5087,UKQQ,START_RIDE,65.85522831656897,-74.38052109859291,3703
5124,U0KB,END_RIDE,23.162018106892617,92.84771991608315,8951
5164,N0Z2,END_RIDE,-29.15850646765834,-37.26967824587937,4204
5206,1H8O,START_RIDE,23.727190509841805,-69.58600400272917,4204
5235,6XZQ,START_RIDE,-65.24903747426791,2.1381586876251077,8951
5311,IEPH,END_RIDE,-1.4536554461264757,89.16723807832238,3887
5347,1H8O,END_RIDE,22.373556527688578,30.815032268750087,4204
5369,UKQQ,END_RIDE,-32.1274827443855,69.71944557789976,3703
5374,6XZQ,END_RIDE,21.491736501116193,-64.91810602771923,8951
5386,G2I0,START_RIDE,6.301601818927622,-30.462090274371917,3887
5439,G2I0,END_RIDE,67.6421744923114,79.12430265398714,3887
5469,CH7W,START_RIDE,-9.51291690388365,92.0540384492109,3887
5510,6XZQ,START_RIDE,21.491736501116193,-64.91810602771923,3703
5533,OPN1,START_RIDE,-24.059340808164805,-14.062945026347023,9026
5547,XJXM,START_RIDE,-78.81011697942162,59.135603217790646,8951
5567,Q0F6,START_RIDE,-53.402882930219,94.25865326632177,4204
5730,6XZQ,END_RIDE,-40.87132910785418,-45.588350205318775,3703
5780,XJXM,END_RIDE,-12.933222376377813,-21.089723748032313,8951
5796,Q0F6,END_RIDE,24.032907091113742,95.96219178697112,4204
5831,SPOQ,START_RIDE,12.037415276982074,-65.33670345604742,4204
5839,CH7W,END_RIDE,65.21642793552718,-73.96197667077129,3887
5840,SPOQ,END_RIDE,12.037415276982074,-65.33670345604742,4204
5864,OPN1,END_RIDE,-19.57527040430398,-7.63503382629176,9026
5877,GADP,START_RIDE,35.337030824799484,52.81114648758424,3703
5878,GADP,END_RIDE,35.337030824799484,52.81114648758424,3703
5940,JUVS,START_RIDE,2.0438884406683826,-7.297753555913175,8951
5988,JUVS,END_RIDE,-93.93859438059877,-22.21562772127423,8951
5995,1H8O,START_RIDE,22.373556527688578,30.815032268750087,3703
6068,U0KB,START_RIDE,23.162018106892617,92.84771991608315,9026
6075,U0KB,END_RIDE,23.162018106892617,92.84771991608315,9026
6083,UGR2,START_RIDE,48.132089605113265,90.87442702337174,8951
6101,1H8O,END_RIDE,-28.124714846391058,73.17116196219175,3703
6144,5MZ2,START_RIDE,-59.274823721790156,-44.61729133222829,9026
6151,6XZQ,START_RIDE,-40.87132910785418,-45.588350205318775,3887
6174,CH7W,START_RIDE,65.21642793552718,-73.96197667077129,3703
6200,5LYM,START_RIDE,12.457702760081574,34.63046193155111,4204
6222,6XZQ,END_RIDE,9.775668016798704,-54.26549401249125,3887
6233,CH7W,END_RIDE,-46.68367701623977,42.915992680837974,3703
6246,5LYM,END_RIDE,13.807070298327886,-7.131277191968948,4204
6260,LQBF,START_RIDE,67.59824199508284,95.5482802163591,3703
6289,LQBF,END_RIDE,67.59824199508284,95.5482802163591,3703
6323,UGR2,END_RIDE,-17.62719120037808,-31.080218912819973,8951
6430,5MZ2,END_RIDE,90.09701572381636,-6.630785163551252,9026
6477,6XZQ,START_RIDE,9.775668016798704,-54.26549401249125,8951
6499,Q0F6,START_RIDE,24.032907091113742,95.96219178697112,4204
6508,JUVS,START_RIDE,-93.93859438059877,-22.21562772127423,9026
6522,Q0F6,END_RIDE,24.032907091113742,95.96219178697112,4204
6533,JUVS,END_RIDE,-93.93859438059877,-22.21562772127423,9026
6559,IEPH,START_RIDE,-1.4536554461264757,89.16723807832238,3703
6601,IEPH,END_RIDE,-46.87693086401581,27.253122824288113,3703
6603,6XZQ,END_RIDE,57.95649711139751,-45.54420397738603,8951
